6046160|||||Sir Peter Scott|||||(British, 1909 - 1989)|||||Geese over the Loch|||||Lot 217 - Dominic Winter, South Cerney (November 11, 2015)|||||Printed Books, Maps & Documents, Natural History & Sporting Art (Sale )||||||||||Estimate:  300 - 500 GBP|||||Materials: pen and ink drawing Measurements: 4.33 in. (11.00 cm.) (height) by 7.68 in. (19.50 cm.) (width) Markings: signed by artist to lower left Condition: mounted, framed and glazed; signature faded
6046161|||||Luke Equalla|||||(Canadian, 1901)|||||Caribou Spirit and Fish|||||Lot 23 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 900 - 1,200 CAD|||||Materials: caribou antler Measurements: 8.50 in. (21.59 cm.) (height) by 6.00 in. (15.24 cm.) (width) by 3.00 in. (7.62 cm.) (depth) Description: early 1970s Provenance: a Toronto collection; Innuit Gallery of Eskimo Art
6046162|||||Marie Kuunnuaq|||||(Canadian, 1933 - 1990)|||||Composition: Hunting scene|||||Lot 24 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 1,800 - 2,400 CAD|||||Materials: caribou antler, hide and graphite Measurements: 8.75 in. (22.22 cm.) (height) by 17.25 in. (43.82 cm.) (width) by 7.25 in. (18.42 cm.) (depth) Description: c. mid-late 1970s Markings: signed in syllabics and with disc no Provenance: Albrecht Collection, Scottsdale, Arizona; Marion Scott Galery; Isaac/Innuit Gallery, Toronto
6046163|||||Bernard Meninsky|||||(British, 1891 - 1950)|||||Sierra Nevada|||||Lot 516 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  2,000 - 3,000 GBP|||||Materials: watercolor Measurements: 15.35 in. (39.00 cm.) (height) by 23.62 in. (60.00 cm.) (width) Markings: signed; with type written fragmentary title label on the backboard Condition: In fine condition, laid down on the original mount
6046164|||||Jacob Irkok|||||(Canadian, 1937 - 2011)|||||Flying goose and seated bird|||||Lot 25 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 900 - 1,200 CAD|||||Materials: caribou antler, grey stone and paint Measurements: 4.75 in. (12.07 cm.) (height) by 5.25 in. (13.33 cm.) (width) by 6.25 in. (15.88 cm.) (depth) Description: 1960s Markings: signed 'JACOB IRKOK' Provenance: Albrecht Collection, Scottsdale, Arizona; Provenance: Albrecht Collection, Scottsdale, Arizona; Inuit Gallery of Vancouver; a private collection
6046165|||||Akeeaktashuk|||||(Canadian, 1898 - 1954)|||||Standing hunter with harpoon|||||Lot 26 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 6,000 - 9,000 CAD|||||Materials: marbled dark green stone, ivory and soap inlay Measurements: 8.00 in. (20.32 cm.) (height) by 5.00 in. (12.70 cm.) (width) by 5.75 in. (14.60 cm.) (depth) Markings: signed with disc no Provenance: Albrecht Collection, Scottsdale, Arizona; private collection, Ottawa
6046166|||||Hercules Brabazon Brabazon|||||(British, 1821 - 1906)|||||Tangier|||||Lot 518 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  1,000 - 1,500 GBP|||||Materials: watercolor and bodycolor on colored paper Measurements: 8.66 in. (22.00 cm.) (height) by 5.91 in. (15.00 cm.) (width) Markings: signed with initials and inscribed Condition: In fine condition
6046167|||||Attributed to  Charlie Sivuarapik|||||(Canadian, 1911 - 1968)|||||Woman stretching a skin|||||Lot 27 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 1,500 - 2,000 CAD|||||Materials: marbled dark green stone Measurements: 9.25 in. (23.49 cm.) (height) by 6.75 in. (17.14 cm.) (width) by 4.50 in. (11.43 cm.) (depth) Description: mid 1950s Markings: signed 'Sheeguapik' in cursive script Provenance: a Montreal collection
6046168|||||Imadlak Tayarak|||||(Canadian, 1917 - 1990)|||||Mother and child|||||Lot 28 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 3,000 - 5,000 CAD|||||Materials: grey stone Measurements: 9.50 in. (24.13 cm.) (height) by 7.25 in. (18.42 cm.) (width) by 9.25 in. (23.49 cm.) (depth) Markings: signed with disc no Provenance: Albrecht Collection, Scottsdale, Arizona; Inuit Gallery of Vancouver, a private collection
6046169|||||Abraham Pov|||||(Canadian, 1927 - 1994)|||||Sea goddess holding fish|||||Lot 29 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 3,000 - 4,000 CAD|||||Materials: dark grey stone Measurements: 4.75 in. (12.07 cm.) (height) by 13.50 in. (34.29 cm.) (width) by 2.75 in. (6.98 cm.) (depth) Markings: signed in syllabics and with disc no Provenance: Albrecht Collection, Scottsdale, Arizona; an Ontario private collection
6046171|||||Josephie Pootoogook|||||(Canadian, 1887 - 1958)|||||Baffin Island woman|||||Lot 30 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 5,000 - 7,000 CAD|||||Materials: stonecut or linocut Measurements: 12.00 in. (30.48 cm.) (height) by 8.00 in. (20.32 cm.) (width) Edition: 1/30 Description: Printmaker: possibly Osuitok Ipeelee RCA Provenance: Albrecht Collection, Scottsdale, Arizona; Spirit Wrestler Gallery, Vancouver; Macmillan-Bloedel Collection, Vancouver
6046172|||||George Graham|||||(British, 1881 - 1949)|||||The road to Redmire Yorkshire|||||Lot 520 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  200 - 300 GBP|||||Materials: watercolor Measurements: 9.84 in. (25.00 cm.) (height) by 13.19 in. (33.50 cm.) (width) Markings: signed and dated 1913; label of the Bondfiglioli Gallery, Bridlesmith Gate. Nottingham, verso Condition: In fine condition; Somewhat loose in the cheap 1960/70s frame
6046173|||||Hercules Brabazon Brabazon|||||(British, 1821 - 1906)|||||A street in Tangier|||||Lot 521 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  1,000 - 1,500 GBP|||||Materials: watercolor Measurements: 9.84 in. (25.00 cm.) (height) by 6.54 in. (16.60 cm.) (width) Markings: signed with initials Condition: In fine fresh condition, a particularly pleasing of the artist's technique
6046174|||||Parr|||||(Canadian, 1893 - 1969)|||||Blue Geese feeding|||||Lot 31 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 6,000 - 9,000 CAD|||||Materials: stencil Measurements: 30.00 in. (76.20 cm.) (height) by 25.00 in. (63.50 cm.) (width) Edition: 1/50 Description: Printmaker: Iyola Kingwatsiak, #39 Provenance: Albrecht Collection, Scottsdale, Arizona
6046176|||||Kenojuak Ashevak|||||(Canadian, 1927 - 2013)|||||Birds from the sea|||||Lot 32 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 9,000 - 12,000 CAD|||||Materials: stencil Measurements: 19.25 in. (48.89 cm.) (height) by 24.00 in. (60.96 cm.) (width) Edition: 30/30 Description: Printmaker:Iyola Kingwatsiak, #22 Provenance: Albrecht Collection, Scottsdale, Arizona; a Chicago collection
6046177|||||Lucy Qinnuayuak|||||(Canadian, 1915 - 1982)|||||Dancing bird|||||Lot 32 A - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 2,000 - 3,000 CAD|||||Materials: stonecut Measurements: 18.75 in. (47.62 cm.) (height) by 24.00 in. (60.96 cm.) (width) Edition: 29/50 Description: Printmaker: Iyola Kingwatsiak, #22 Provenance: an American private collection
6046178|||||Lucy Tasseor Tutsweetok|||||(Canadian, 1934 - 2012)|||||Family|||||Lot 33 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 4,000 - 6,000 CAD|||||Materials: dark grey stone Measurements: 9.50 in. (24.13 cm.) (height) by 10.00 in. (25.40 cm.) (width) by 3.00 in. (7.62 cm.) (depth) Markings: signed in syllabics Provenance: Albrecht Collection, Scottsdale, Arizona; a private collection
6046181|||||Ken Howard|||||(British, 1932)|||||A sunlit square, Tuscany|||||Lot 523 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  4,000 - 6,000 GBP|||||Materials: oil on canvas Measurements: 19.49 in. (49.50 cm.) (height) by 23.62 in. (60.00 cm.) (width) Markings: signed Condition: Fine condition, ready to hang
6046183|||||Henry Smyth|||||(British, 19th C)|||||View of Nottingham from the Wilford hills|||||Lot 525 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  3,000 - 4,000 GBP|||||Materials: oil on canvas Measurements: 29.13 in. (74.00 cm.) (height) by 43.31 in. (110.00 cm.) (width) Markings: signed and dated 1846 Condition: Professionally conserved some years ago, lined and retouched as required, ready to hang in appropriate gilt frame, not hitherto offered for sale
6046184|||||Elizabeth Aulatjut Nutaraluk|||||(Canadian, 1914 - 2002)|||||Untitled (Figure trying to keep warm)|||||Lot 34 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 1,500 - 2,500 CAD|||||Materials: stone and caribou antler Measurements: 2.75 in. (6.98 cm.) (height) by 2.75 in. (6.98 cm.) (width) by 2.50 in. (6.35 cm.) (depth) Description: c.mid-early 1980s Provenance: Albrecht Collection, Scottsdale, Arizona; a private collection
6046186|||||Edgar Hunt|||||(British, 1876 - 1953)|||||Poultry in a farmyard|||||Lot 526 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  5,000 - 7,000 GBP|||||Materials: oil on canvas Measurements: 11.81 in. (30.00 cm.) (height) by 17.72 in. (45.00 cm.) (width) Markings: signed and dated 1909 Condition: In the same fine condition as when purchased by the vendor's late father from Fine Art of Oakham Ltd some years ago. Lined, cleaned and placed into the present 18th c style frame
6046187|||||George Arlook|||||(Canadian, 1949)|||||Figure|||||Lot 35 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 800 - 1,200 CAD|||||Materials: grey stone Measurements: 6.00 in. (15.24 cm.) (height) by 3.50 in. (8.89 cm.) (width) by 3.50 in. (8.89 cm.) (depth) Description: c. mid 1970s, mounted on an acrylic base
6046189|||||Eva Talooki Aliktiluk|||||(Canadian, 1927 - 1995)|||||Bust of a mother with children|||||Lot 36 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 2,500 - 3,500 CAD|||||Materials: grey stone, glass beads and thread Measurements: 3.00 in. (7.62 cm.) (height) by 6.25 in. (15.88 cm.) (width) by 2.25 in. (5.72 cm.) (depth) Description: early 1980s Markings: signed 'EVA'
6046190|||||Edgar Hunt|||||(British, 1876 - 1953)|||||Farmyard friends|||||Lot 527 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  5,000 - 7,000 GBP|||||Materials: oil on canvas Measurements: 11.61 in. (29.50 cm.) (height) by 15.55 in. (39.50 cm.) (width) Markings: signed and dated 1924 Condition: In the same fine condition as when purchased by the vendor's late father from Fine Art of Oakham Ltd some years ago, lined, cleaned and placed into the present gilt 18th c style frame
6046191|||||Simon Katsuak|||||(Canadian, 1911 - 1972)|||||Mother nursing a child|||||Lot 37 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 1,800 - 2,400 CAD|||||Materials: black stone Measurements: 8.50 in. (21.59 cm.) (height) by 10.00 in. (25.40 cm.) (width) by 5.00 in. (12.70 cm.) (depth) Markings: signed in syllabics Provenance: a Montreal collection
6046192|||||Kiawak Ashoona|||||(Canadian, 1933 - 2014)|||||Mother and child|||||Lot 38 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 8,000 - 12,000 CAD|||||Materials: mottled green stone Measurements: 11.25 in. (28.58 cm.) (height) by 6.25 in. (15.88 cm.) (width) by 8.25 in. (20.96 cm.) (depth) Provenance: private collection, Ottawa
6046193|||||Kenojuak Ashevak|||||(Canadian, 1927 - 2013)|||||Seal Spirit|||||Lot 39 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 6,000 - 9,000 CAD|||||Materials: mottled green stone Measurements: 5.00 in. (12.70 cm.) (height) by 13.25 in. (33.66 cm.) (width) by 3.75 in. (9.52 cm.) (depth) Provenance: Albrecht Collection, Scottsdale, Arizona; Spirit Wrestler Gallery, Vancouver; Macmillan-Bloedel Collection, Vancouver; collection of Paul Duval
6046194|||||Edgar Hunt|||||(British, 1876 - 1953)|||||Farmyard friends|||||Lot 528 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  5,000 - 7,000 GBP|||||Materials: oil on canvas Measurements: 11.42 in. (29.00 cm.) (height) by 15.55 in. (39.50 cm.) (width) Markings: signed and dated 1924 Condition: In the same ready to hang condition as when purchased by the vendor's parents from Fine Art of Oakham Ltd, lined, cleaned and placed in the present 18th c style gilt frame
6046195|||||Kiakshuk|||||(Canadian, 1886 - 1966)|||||Sea spirit|||||Lot 40 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 5,000 - 7,000 CAD|||||Materials: green stone Measurements: 0.50 in. (1.27 cm.) (height) by 10.25 in. (26.04 cm.) (width) by 5.50 in. (13.97 cm.) (depth) Provenance: Albrecht Collection, Scottsdale, Arizona; Feheley Fine Arts, Toronto; collection of M.F. (Budd) Feheley, Toronto
6046196|||||Attributed to   Kiakshuk|||||(Canadian, 1886 - 1966)|||||Sea creature|||||Lot 41 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 2,500 - 3,500 CAD|||||Materials: green stone Measurements: 4.75 in. (12.07 cm.) (height) by 11.00 in. (27.94 cm.) (width) by 3.25 in. (8.25 cm.) (depth) Provenance: private collection, Ottawa
6046197|||||John Tiktak|||||(Canadian, 1916 - 1981)|||||Head|||||Lot 51 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 15,000 - 20,000 CAD|||||Materials: grey stone Measurements: 7.00 in. (17.78 cm.) (height) by 4.50 in. (11.43 cm.) (width) by 3.75 in. (9.52 cm.) (depth) Markings: signed in syllabics and with disc no Provenance: Albrecht Collection, Scottsdale, Arizona; Gallerie Elca London, Montreal; a private collection
6046198|||||Mary Ayaq Anowtalik|||||(Canadian, 1938)|||||Faces|||||Lot 52 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 2,500 - 3,500 CAD|||||Materials: dark grey stone Measurements: 6.75 in. (17.14 cm.) (height) by 3.50 in. (8.89 cm.) (width) by 2.25 in. (5.72 cm.) (depth) Markings: signed in syllabics Provenance: Albrecht Collection, Scottsdale, Arizona; Gallery Vincent, Ottawa; collection of William E. Taylor, Ottawa (Director, National Museum of Man, 1968-1983)
6046199|||||John Pangnark|||||(Canadian, 1920 - 1980)|||||Figure|||||Lot 53 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 3,500 - 5,000 CAD|||||Materials: grey stone Measurements: 4.50 in. (11.43 cm.) (height) by 3.00 in. (7.62 cm.) (width) by 2.75 in. (6.98 cm.) (depth) Markings: signed in syllabics Provenance: Albrecht Collection, Scottsdale, Arizona; on an Ottawa private collection
6046200|||||Miriam Marealik Qiyuk|||||(Canadian, 1933)|||||Family|||||Lot 54 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 10,000 - 15,000 CAD|||||Materials: black stone Measurements: 8.50 in. (21.59 cm.) (height) by 11.50 in. (29.21 cm.) (width) by 5.00 in. (12.70 cm.) (depth) Description: c. mid-late 1970s Markings: signed in syllabics Provenance: an American private collection
6046201|||||Barnabus Arnasungaaq|||||(Canadian, 1924)|||||Kneeling Muskox|||||Lot 55 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 4,000 - 6,000 CAD|||||Materials: black stone Measurements: 6.50 in. (16.51 cm.) (height) by 9.50 in. (24.13 cm.) (width) by 5.00 in. (12.70 cm.) (depth) Description: c. 1970s Markings: signed in syllabics Provenance: Albrecht Collection, Scottsdale, Arizona; Inuit Gallery of Vancouver; a private collection
6046202|||||George Tataniq|||||(Canadian, 1910 - 1991)|||||Bear|||||Lot 56 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 3,000 - 4,000 CAD|||||Materials: black stone Measurements: 4.50 in. (11.43 cm.) (height) by 8.25 in. (20.96 cm.) (width) by 3.25 in. (8.25 cm.) (depth) Markings: signed in syllabics Provenance: Albrecht Collection, Scottsdale, Arizona; an American private collection
6046203|||||Charles Ernest Butler|||||(British, 1864 - 1918)|||||Portrait of a gentleman|||||Lot 532 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  250 - 350 GBP|||||Materials: oil on canvas Measurements: 43.31 in. (110.00 cm.) (height) by 33.27 in. (84.50 cm.) (width) Description: Seated three quarter length in an interior Markings: signed and dated 14 Condition: Some localised paint shrinkage but in entirely original condition, unlined, undisturbed in the original gilt rosetti frame by William Whitely Ltd, London, the frame with one or two small losses to the mouldings
6046204|||||Pierre Jules Mene|||||(French, 1810 - 1879)|||||The falconer|||||Lot 326 - John Nicholson Fine Art Auctioneers, Haslemere (November 14, 2015)|||||General & Fine Antique Auction (Sale )||||||||||Estimate:  700 - 800 GBP|||||Materials: Sculpture Measurements: Description: An Arab man standing holding a falcon aloft, a dead rabbit at his feet Markings: Signed
6046205|||||Luke Anguhadluq|||||(Canadian, 1895 - 1982)|||||Drum dance|||||Lot 57 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 7,000 - 10,000 CAD|||||Materials: stonecut and stencil Measurements: 39.50 in. (100.33 cm.) (height) by 24.75 in. (62.86 cm.) (width) Edition: proof 2/3 Description: Printmaker: Thomas Nakturalik Mannik Condition: framed Provenance: Albrecht Collection, Scottsdale, Arizona; Marion Scott Gallery; a private collection
6046206|||||Luke Anguhadluq|||||(Canadian, 1895 - 1982)|||||Musk Oxen grazing|||||Lot 58 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 3,500 - 5,000 CAD|||||Materials: stonecut and stencil Measurements: 25.00 in. (63.50 cm.) (height) by 30.50 in. (77.47 cm.) (width) Edition: 13/35 Description: Printmaker: Francis Kaluraq (1931-1990), #21 Provenance: Albrecht Collection, Scottsdale, Arizona; Upstairs Gallery, Winnipeg
6046208|||||Charles Wyatt Warren|||||(British, 1908 - 1983)|||||Snowdon from Llyn Nantle|||||Lot 533 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  500 - 700 GBP|||||Materials: oil on board Measurements: 9.25 in. (23.50 cm.) (height) by 21.26 in. (54.00 cm.) (width) Markings: signed Condition: In fine original condition
6046209|||||Luke Anguhadluq|||||(Canadian, 1895 - 1982)|||||Untitled (Summer camp activities)|||||Lot 59 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 2,000 - 3,000 CAD|||||Materials: graphite and color pencil drawing Measurements: 22.00 in. (55.88 cm.) (height) by 30.00 in. (76.20 cm.) (width) Description: c. mid 1970s Markings: signed in syllabics and with disc no Provenance: Albrecht Collection, Scottsdale, Arizona; Galerie Elca London, Montreal; a private collection
6046210|||||Luke Anguhadluq|||||(Canadian, 1895 - 1982)|||||Boy|||||Lot 60 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 800 - 1,200 CAD|||||Materials: stonecut Measurements: 23.00 in. (58.42 cm.) (height) by 18.00 in. (45.72 cm.) (width) Edition: 22/44 Description: #40 Provenance: private collection, Toronto
6046212|||||William John Wainwright|||||(British, 1855 - 1931)|||||Head of a man|||||Lot 534 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  200 - 300 GBP|||||Materials: oil on canvas Measurements: 7.09 in. (18.00 cm.) (height) by 4.92 in. (12.50 cm.) (width) Condition: In fine original condition beneath glass in the original gilt frame, unlined, on the reverse of the frame the trade of the dealer Arthur E Keeley
6046213|||||F Trefoloni|||||(19th C)|||||Group of an elephant and baby being attacked by two lions|||||Lot 328 - John Nicholson Fine Art Auctioneers, Haslemere (November 14, 2015)|||||General & Fine Antique Auction (Sale )||||||||||Estimate:  1,000 - 1,500 GBP|||||Materials: Bronze Measurements: 16.00 in. (40.64 cm.) (height) by 31.00 in. (78.74 cm.) (width) by 7.00 in. (17.78 cm.) (depth) Description: on a rectangular marble base Markings: Signed
6046214|||||William John Wainwright|||||(British, 1855 - 1931)|||||The lute player|||||Lot 535 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  200 - 300 GBP|||||Materials: oil on panel Measurements: 7.48 in. (19.00 cm.) (height) by 5.71 in. (14.50 cm.) (width) Markings: label of The Cotman Gallery, Birmingham, verso Condition: In fine condition, undisturbed in the original frame beneath glass
6046215|||||Gabriel Gely|||||(Canadian, 1924)|||||Portrait of Luke Anguhadluq|||||Lot 61 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 1,000 - 1,500 CAD|||||Materials: oil on canvas Measurements: 24.00 in. (60.96 cm.) (height) by 20.00 in. (50.80 cm.) (width) Markings: signed 'G. Gely' Condition: framed Provenance: a private collection, Ottawa
6046216|||||Isidore Jules Bonheur|||||(French, 1827 - 1901)|||||Kingsem with jockey up|||||Lot 330 - John Nicholson Fine Art Auctioneers, Haslemere (November 14, 2015)|||||General & Fine Antique Auction (Sale )||||||||||Estimate:  2,000 - 3,000 GBP|||||Materials: bronze with rich brown patina Measurements: 11.00 in. (27.94 cm.) (height) by 12.00 in. (30.48 cm.) (width) Size Notes: overall Markings: Signed I. BONHEUR, faint Peyrot stamp
6046217|||||Judas Ullulaq|||||(Canadian, 1937 - 1998)|||||Rearing Muskox defecating|||||Lot 62 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 10,000 - 15,000 CAD|||||Materials: black stone, muskox horn, cord and caribou antler Measurements: 12.75 in. (32.39 cm.) (height) by 10.00 in. (25.40 cm.) (width) by 7.00 in. (17.78 cm.) (depth) Markings: signed in syllabics Provenance: Albrecht Collection, Scottsdale, Arizona; Alaska on Madison, New York
6046218|||||Pierre Jules Mene|||||(French, 1810 - 1879)|||||Model of a stallion|||||Lot 331 - John Nicholson Fine Art Auctioneers, Haslemere (November 14, 2015)|||||General & Fine Antique Auction (Sale )||||||||||Estimate:  200 - 300 GBP|||||Materials: Sculpture Measurements: 2.00 in. (5.08 cm.) (height) by 3.50 in. (8.89 cm.) (width) Markings: Signed P. J. MENE
6046219|||||Joe Kiloonik|||||(Canadian, 1938 - 2011)|||||Shaman drummer with bird spirit|||||Lot 63 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 3,000 - 5,000 CAD|||||Materials: mottled black stone and caribou antler Measurements: 11.50 in. (29.21 cm.) (height) by 14.00 in. (35.56 cm.) (width) by 10.00 in. (25.40 cm.) (depth) Markings: signed in syllabics Provenance: Albrecht Collection, Scottsdale, Arizona; Galerie Elca London, Montreal
6046220|||||Emmanuel Fremiet|||||(French, 1824 - 1910)|||||Seated dog|||||Lot 332 - John Nicholson Fine Art Auctioneers, Haslemere (November 14, 2015)|||||General & Fine Antique Auction (Sale )||||||||||Estimate:  400 - 500 GBP|||||Materials: Bronze Measurements: 6.00 in. (15.24 cm.) (height) Description: on an oval base Markings: Signed E. FREMIET
6046221|||||Samuel Nahaulaituq|||||(Canadian, 1923 - 1999)|||||Man playing Ajagaq game|||||Lot 64 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 2,500 - 3,500 CAD|||||Materials: mottled black stone, antler and sinew Measurements: 13.25 in. (33.66 cm.) (height) by 6.50 in. (16.51 cm.) (width) by 9.50 in. (24.13 cm.) (depth) Description: mounted on a green stone base Provenance: Albrecht Collection, Scottsdale, Arizona; Marion Scott Gallery, Vancouver
6046222|||||Rosa Bonheur|||||(French, 1822 - 1899)|||||Recumbent bull|||||Lot 333 - John Nicholson Fine Art Auctioneers, Haslemere (November 14, 2015)|||||General & Fine Antique Auction (Sale )||||||||||Estimate:  1,500 - 2,000 GBP|||||Materials: Bronze Measurements: 6.00 in. (15.24 cm.) (height) by 11.50 in. (29.21 cm.) (width) by 7.00 in. (17.78 cm.) (depth) Description: on a rustic base Markings: Signed ROSA B.
6046223|||||Nick Sikkuark|||||(Canadian, 1943 - 2014)|||||Two humans fighting|||||Lot 65 - Walker's Fine Art & Estate Auctioneers, Ottawa (November 18, 2015)|||||Inuit Art & First Nations Art (Sale )||||||||||Estimate: 2,500 - 3,500 CAD|||||Materials: caribou antler and sinew Measurements: 7.50 in. (19.05 cm.) (height) by 10.00 in. (25.40 cm.) (width) by 8.00 in. (20.32 cm.) (depth) Markings: signed in syllabics Provenance: Albrecht Collection, Scottsdale, Arizona; Upstairs Gallery, Winnipeg
6046224|||||Gaston Guitton|||||(French, 1825 - 1891)|||||Standing female classical nude (Andromeda), her legs and arms wrapped around a pillar with drape|||||Lot 336 - John Nicholson Fine Art Auctioneers, Haslemere (November 14, 2015)|||||General & Fine Antique Auction (Sale )||||||||||Estimate:  2,000 - 2,500 GBP|||||Materials: Bronze Measurements: 31.00 in. (78.74 cm.) (height) Markings: Signed
6046225|||||William John Wainwright|||||(British, 1855 - 1931)|||||Study of an actor|||||Lot 536 - Mellors & Kirk Auctioneers, Nottingham (November 25, 2015)|||||Fine Art (Sale )||||||||||Estimate:  200 - 300 GBP|||||Materials: oil on canvas Measurements: 15.75 in. (40.00 cm.) (height) by 10.63 in. (27.00 cm.) (width) Markings: dated 1883 and inscribed A Ballet Paris Condition: Localised paint shrinkage but unrestored, unlined on the original stretchers
